Flight_ID,Predicted_Delay_Prob,Actual_Delay
330351,0.9994898,1
199185,0.9998487,1
490938,0.99994147,1
95665,0.99995625,1
464875,0.9997416,1
350395,0.99984646,1
341763,0.99887973,1
82861,0.9999238,1
153024,0.9999049,1
8190,0.9999285,1
468635,0.9999039,1
352377,0.9999695,1
77991,0.9999461,1
441726,0.9999708,1
203898,0.99990904,1
155253,0.99990594,1
448678,0.9999646,1
220513,0.9999659,1
204638,0.9993212,1
96934,0.99984276,1
82791,0.9988595,1
216365,0.9999472,1
63603,0.99906355,1
83460,0.9999691,1
9560,0.99991786,1
87559,0.9999217,1
370911,0.99977905,1
318521,0.99917966,1
175989,0.9999515,1
322764,0.99954444,1
394241,0.9994449,1
361219,0.99972826,1
50211,0.9999212,1
17341,0.9998821,1
385911,0.99983644,1
26762,0.9999294,1
61013,0.9999628,1
310291,0.9997675,1
379814,0.9999696,1
145141,0.9992999,1
282311,0.9997218,1
359002,0.9997385,1
39933,0.99987864,1
16378,0.99975747,1
132901,0.99493235,1
392666,0.9999583,1
139435,0.99992955,1
458740,0.99992526,1
315448,0.99993765,1
136013,0.9991273,1
497742,0.99988604,1
452850,0.99993825,1
168945,0.99971586,1
191522,0.9995185,1
354883,0.99985063,1
276262,0.99994457,1
169149,0.999907,1
170726,0.99996483,1
492266,0.9999479,1
22669,0.99814916,1
335242,0.99980706,1
113863,0.999961,1
107509,0.99997854,1
484340,0.9989172,1
330885,0.99944645,1
337531,0.9998692,1
246333,0.99997103,1
234768,0.9999722,1
84956,0.9996898,1
305971,0.99993205,1
447163,0.99896026,1
345714,0.999861,1
353291,0.99975055,1
210721,0.9998754,1
423212,0.99997497,1
279278,0.999943,1
365720,0.9998584,1
25503,0.9997708,1
209141,0.9999378,1
202030,0.9993192,1
271433,0.99982077,1
231793,0.9998276,1
379756,0.9999454,1
275732,0.99992824,1
176797,0.9999498,1
284678,0.9999746,1
302244,0.99982506,1
376385,0.99997556,1
85175,0.9581058,1
318735,0.9999639,1
72260,0.99974626,1
115003,0.9997545,1
73832,0.9995579,1
407401,0.9998023,1
164008,0.92710024,1
387710,0.999933,1
210228,0.99991107,1
220388,0.99690056,1
123808,0.99994576,1
189456,0.9999131,1
241113,0.9999386,1
47255,0.99995124,1
411971,0.99990165,1
345835,0.9992995,1
225095,0.99993134,1
410958,0.9999516,1
69195,0.99992514,1
280724,0.9997744,1
368213,0.9999243,1
444376,0.9999753,1
359006,0.9999461,1
344621,0.99993885,1
242956,0.999233,1
249122,0.99988854,1
114809,0.99983907,1
162459,0.9997496,1
295362,0.9998134,1
93580,0.99995935,1
259677,0.99977213,1
323253,0.99993336,1
485460,0.9999372,1
435072,0.9982553,1
305925,0.99986637,1
412062,0.9995012,1
412532,0.9999621,1
421549,0.99994326,1
397228,0.99993837,1
276227,0.99978286,1
289855,0.999928,1
134872,0.99856746,1
11415,0.99973947,1
56372,0.9999714,1
136784,0.9998982,1
111838,0.99950516,1
7118,0.99843675,1
389012,0.9997322,1
281516,0.99764496,1
248910,0.9999628,1
376011,0.9996977,1
303306,0.9998982,1
453131,0.9600252,1
51024,0.9992949,1
263222,0.99987054,1
38510,0.9999639,1
207076,0.9998599,1
477691,0.9997464,1
79888,0.9998969,1
109999,0.99996805,1
172296,0.99993634,1
373078,0.9997868,1
312537,0.9998896,1
280471,0.9999629,1
175721,0.99941874,1
494880,0.99995434,1
207832,0.9999057,1
357458,0.9999442,1
490065,0.9997482,1
373477,0.999907,1
293191,0.9994825,1
335429,0.99975055,1
15797,0.9999701,1
137055,0.99988675,1
178879,0.99993324,1
282256,0.99993193,1
403616,0.9999703,1
192016,0.99989355,1
67770,0.9999467,1
201506,0.9998964,1
12444,0.9404351,1
84790,0.9996141,1
357367,0.99996924,1
285493,0.9998504,1
51315,0.99988616,1
183570,0.999959,1
295749,0.99747616,1
322916,0.9995881,1
230102,0.99990165,1
385910,0.99995375,1
353569,0.99991786,1
259989,0.999728,1
328016,0.99992263,1
72243,0.9998907,1
156466,0.9999728,1
191054,0.9999418,1
18601,0.99992216,1
239854,0.99986005,1
368508,0.99967694,1
114386,0.99997354,1
402107,0.9999136,1
227703,0.99993825,1
317096,0.99970263,1
57046,0.99997175,1
251860,0.9999759,1
372478,0.99996126,1
20983,0.99194795,1
318657,0.9997663,1
15905,0.99951994,1
258471,0.999928,1
60984,0.9995407,1
331186,0.99936646,1
239319,0.99975353,1
292503,0.9997769,1
335950,0.999956,1
90228,0.9998913,1
275831,0.9998796,1
277274,0.9996438,1
276976,0.99985147,1
426645,0.9999676,1
369775,0.9998579,1
304243,0.9999399,1
42233,0.9999404,1
73826,0.9996737,1
362938,0.9998734,1
31312,0.9999242,1
119967,0.9999349,1
336468,0.9998642,1
275206,0.99979836,1
47958,0.9998629,1
92376,0.9999714,1
177340,0.999908,1
257229,0.9993218,1
483794,0.9996854,1
245881,0.999928,1
494480,0.99944407,1
66486,0.99882835,1
476489,0.99994695,1
346360,0.9998841,1
49396,0.99987555,1
281776,0.9996644,1
406462,0.99996674,1
84996,0.99997437,1
420584,0.99997354,1
456777,0.99931157,1
379301,0.9997954,1
131828,0.9998888,1
492549,0.9999523,1
306151,0.99989617,1
389377,0.9999144,1
411791,0.9998821,1
14496,0.9999021,1
277839,0.9999405,1
287247,0.9999745,1
351771,0.9998733,1
106058,0.99993706,1
55981,0.9998876,1
7769,0.99967337,1
13666,0.99956876,1
175584,0.99978894,1
299648,0.9998833,1
488500,0.9999707,1
481985,0.99982077,1
234181,0.99995637,1
207836,0.9998318,1
309204,0.99986804,1
107704,0.9999696,1
452413,0.99992526,1
287150,0.99959356,1
108595,0.99990284,1
63522,0.99995303,1
73893,0.99994516,1
200852,0.99930096,1
9493,0.9998622,1
217588,0.99986887,1
129146,0.99996865,1
455576,0.99997175,1
345609,0.99994826,1
184289,0.99993277,1
52539,0.99992037,1
146255,0.99997485,1
405050,0.9999224,1
122189,0.99994624,1
84310,0.99994123,1
173540,0.9996586,1
136316,0.99970263,1
483529,0.99992216,1
380055,0.9995498,1
116658,0.99133307,1
29158,0.99989927,1
331204,0.9999733,1
40265,0.9999548,1
319593,0.9998815,1
454721,0.9998852,1
194211,0.99994385,1
184649,0.9999758,1
495037,0.9997372,1
54954,0.99997663,1
286037,0.99991214,1
378379,0.9998349,1
491919,0.99939656,1
249219,0.99993706,1
82108,0.9998759,1
368023,0.9999306,1
191333,0.99952626,1
41474,0.99798906,1
341672,0.99994075,1
62695,0.9998915,1
51757,0.9955005,1
4832,0.9997451,1
405058,0.99992824,1
494684,0.9999727,1
420969,0.9997687,1
465530,0.99955887,1
318425,0.99993503,1
6624,0.99990416,1
51780,0.9997008,1
23070,0.9999597,1
172026,0.99997795,1
195285,0.99985766,1
18244,0.99153805,1
125940,0.9997453,1
465505,0.99985576,1
435749,0.99993134,1
182206,0.99997854,1
99480,0.99985635,1
250252,0.9999263,1
80210,0.999969,1
473401,0.9999708,1
358636,0.9997334,1
161065,0.98324454,1
445651,0.99993956,1
170438,0.999972,1
132903,0.9998079,1
262219,0.99986625,1
116415,0.99971765,1
394873,0.9998276,1
145663,0.9998802,1
22790,0.9998982,1
497708,0.9999685,1
85337,0.99981576,1
245934,0.9999504,1
381326,0.9998648,1
370819,0.9998229,1
398069,0.9999201,1
464210,0.9999722,1
389582,0.99993825,1
425728,0.9999653,1
282354,0.99719596,1
48829,0.99981064,1
236245,0.9999654,1
366025,0.9997838,1
408330,0.9999745,1
226022,0.99989367,1
35196,0.9771085,1
77017,0.9998605,1
273344,0.9999325,1
429358,0.9998504,1
245950,0.9999249,1
318166,0.99994695,1
226277,0.99991703,1
392023,0.9998989,1
344937,0.99966013,1
352340,0.99997544,1
113321,0.9998611,1
59819,0.9999459,1
373833,0.9995357,1
303188,0.9999553,1
328822,0.99996984,1
285954,0.99997413,1
343042,0.9999578,1
386526,0.9999043,1
269849,0.9971577,1
438586,0.9999471,1
453841,0.99985945,1
455313,0.99973065,1
360181,0.99953675,1
392260,0.99995077,1
244394,0.9999739,1
389106,0.9999578,1
183650,0.9998784,1
242604,0.99966586,1
328393,0.99991643,1
253185,0.9999007,1
266664,0.99989665,1
488969,0.99991465,1
110309,0.99992836,1
303123,0.999936,1
33624,0.9999548,1
312174,0.9998311,1
397596,0.9997873,1
455781,0.9911237,1
285038,0.99994075,1
79310,0.9999765,1
359877,0.9999759,1
262724,0.9997056,1
325201,0.995414,1
55083,0.999724,1
255116,0.99997246,1
310103,0.99248815,1
48537,0.99976856,1
197883,0.99985886,1
416461,0.99967647,1
434882,0.99960965,1
253005,0.9997093,1
367404,0.999864,1
407554,0.9994874,1
214745,0.999803,1
435797,0.9997962,1
215460,0.9992693,1
275633,0.99985635,1
77045,0.9998561,1
359882,0.99996436,1
317798,0.9994216,1
139365,0.99987423,1
286152,0.99994063,1
208229,0.9999691,1
416648,0.9997062,1
436817,0.99902964,1
247919,0.99992573,1
224563,0.99979705,1
133539,0.9988348,1
121100,0.99934953,1
17580,0.9996544,1
248334,0.99986243,1
104383,0.9980987,1
471883,0.999966,1
313371,0.9994803,1
317498,0.9981446,1
230688,0.99992657,1
297707,0.99997413,1
96618,0.9998223,1
374806,0.9998752,1
349200,0.99987614,1
9429,0.99995613,1
383651,0.999551,1
498959,0.99992645,1
487074,0.9998216,1
257526,0.9973327,1
407649,0.99880075,1
14614,0.9998209,1
197568,0.9999331,1
426005,0.99936825,1
293862,0.999603,1
395962,0.99994874,1
80881,0.99968576,1
101131,0.9999658,1
456499,0.9999732,1
194142,0.9999094,1
495556,0.9999683,1
334041,0.9998098,1
371123,0.99991035,1
56204,0.9999107,1
382145,0.9973133,1
242192,0.9998815,1
124740,0.9998771,1
417594,0.99996614,1
461815,0.9999131,1
467389,0.999688,1
9064,0.9999707,1
285842,0.99988735,1
408644,0.9997634,1
328895,0.9993957,1
281353,0.9998779,1
235179,0.99994373,1
11830,0.99995744,1
478340,0.9998944,1
226684,0.999946,1
26774,0.9999466,1
96627,0.9997534,1
375770,0.9994708,1
222741,0.99968565,1
165434,0.9999186,1
311021,0.9999038,1
438122,0.9998203,1
413362,0.9999076,1
288300,0.99967074,1
284123,0.9996834,1
112479,0.9995746,1
230789,0.9998784,1
349840,0.99303836,1
384674,0.99989843,1
387534,0.99978215,1
300254,0.9999672,1
395783,0.99991775,1
180467,0.999936,1
146312,0.99994266,1
409817,0.99990034,1
260910,0.99994147,1
484562,0.99985576,1
2793,0.99980634,1
2754,0.9998294,1
434515,0.9998884,1
255359,0.99983287,1
263146,0.9998865,1
22070,0.99983525,1
450500,0.99987197,1
11636,0.9999422,1
224966,0.9998485,1
228272,0.99997485,1
181733,0.9998536,1
13494,0.9998646,1
453102,0.99988353,1
227677,0.9998863,1
466736,0.99997175,1
369366,0.99990606,1
430689,0.999841,1
401534,0.999887,1
315216,0.99987924,1
258604,0.9999205,1
83517,0.9996258,1
426931,0.99965405,1
484123,0.99944454,1
70968,0.99993455,1
394910,0.9996996,1
346306,0.99994266,1
331882,0.99989665,1
149470,0.99997854,1
452826,0.9996568,1
303883,0.9999726,1
374281,0.9997346,1
443876,0.9997594,1
208246,0.99995244,1
179882,0.9913583,1
268018,0.9999783,1
309493,0.99985504,1
129896,0.9997502,1
151808,0.9998963,1
143558,0.99938774,1
258720,0.9994011,1
412046,0.9999293,1
465873,0.9998933,1
149065,0.9999566,1
136076,0.999969,1
343004,0.99892694,1
53230,0.9995943,1
205998,0.9999416,1
264187,0.9997799,1
167374,0.9998988,1
402869,0.99740356,1
232783,0.99932444,1
97746,0.9999201,1
393805,0.99987626,1
487861,0.9994778,1
465875,0.99997663,1
31472,0.99997306,1
105757,0.9999447,1
283578,0.99990594,1
206431,0.9998616,1
294066,0.9999163,1
224219,0.9999298,1
473949,0.9998437,1
41111,0.99987197,1
23965,0.99997354,1
398671,0.9996244,1
390643,0.9997037,1
492267,0.9998349,1
212913,0.99992096,1
46132,0.9997805,1
66244,0.9999006,1
241609,0.99965394,1
294183,0.999974,1
160220,0.99977523,1
148025,0.9998579,1
256820,0.9989574,1
200916,0.9999074,1
325414,0.9999641,1
322864,0.9998103,1
229278,0.99995637,1
432610,0.9994603,1
210872,0.9999355,1
169193,0.9999714,1
198262,0.9999027,1
220248,0.9988167,1
170972,0.9997634,1
261822,0.9998661,1
336626,0.9996941,1
149955,0.9999254,1
331567,0.99992335,1
336103,0.9999722,1
386257,0.9999695,1
241109,0.9999763,1
111636,0.99980694,1
169613,0.99803287,1
273252,0.9973865,1
387250,0.9998498,1
233587,0.9999075,1
182122,0.9993149,1
79628,0.99911946,1
201760,0.99993646,1
293860,0.99969256,1
163925,0.9999212,1
255867,0.9986375,1
235035,0.9969668,1
311924,0.9999542,1
418784,0.9999013,1
444439,0.9995229,1
143685,0.9996076,1
322030,0.9999113,1
305785,0.9997265,1
64283,0.9999713,1
460875,0.99993086,1
285435,0.99992716,1
61346,0.99993324,1
131591,0.999961,1
289391,0.9995585,1
280111,0.999652,1
86003,0.999887,1
410711,0.99964476,1
431623,0.9992582,1
203912,0.99960726,1
104951,0.99991596,1
55425,0.9999763,1
284399,0.9985884,1
349074,0.9999136,1
393689,0.9999583,1
446068,0.99989367,1
263176,0.99567705,1
170039,0.99973077,1
250121,0.998889,1
267481,0.9999151,1
144980,0.99980015,1
167237,0.99995875,1
381705,0.9999168,1
302107,0.99992204,1
478830,0.9995167,1
143877,0.99991286,1
295118,0.99994266,1
268669,0.9999304,1
355106,0.999845,1
221261,0.9999324,1
229066,0.9994831,1
36309,0.9996257,1
71439,0.9998815,1
64319,0.99768734,1
95979,0.999943,1
352383,0.99992085,1
379163,0.9973099,1
329641,0.99950564,1
409055,0.99988353,1
213087,0.9999262,1
385577,0.9999316,1
403733,0.99978036,1
401126,0.9999721,1
208322,0.99996746,1
477376,0.9871825,1
50968,0.9997919,1
87519,0.9999417,1
441142,0.9999074,1
20357,0.9963207,1
314702,0.99970055,1
241095,0.99997485,1
207502,0.99114287,1
41145,0.99997115,1
63455,0.99967194,1
93175,0.99995077,1
210103,0.9999385,1
366602,0.99973124,1
131608,0.9999578,1
315189,0.99994946,1
223744,0.99987435,1
405639,0.9998965,1
240976,0.99943453,1
381215,0.9997708,1
44497,0.9994641,1
455636,0.99989784,1
300375,0.99993396,1
94474,0.99979585,1
174624,0.99987113,1
223447,0.9998747,1
265845,0.99957544,1
324997,0.9999131,1
284006,0.9998543,1
170126,0.9999149,1
73801,0.9957703,1
121748,0.9996648,1
341542,0.9999708,1
403001,0.9999211,1
439488,0.9998691,1
437960,0.99994135,1
296719,0.9999695,1
152640,0.9999639,1
37363,0.9999416,1
497864,0.99994266,1
386828,0.99959975,1
304053,0.999928,1
298006,0.999876,1
36293,0.99997365,1
312981,0.9999298,1
283299,0.99890065,1
397782,0.9998641,1
62486,0.99991477,1
152257,0.9996947,1
288311,0.99984145,1
262154,0.999864,1
75185,0.99992824,1
54938,0.9998536,1
154445,0.9999049,1
333600,0.9999604,1
168748,0.99988866,1
466515,0.9999312,1
319511,0.99985695,1
111212,0.9995426,1
289009,0.999931,1
103359,0.9990971,1
475043,0.9990559,1
108740,0.9996178,1
313490,0.999938,1
366687,0.9999627,1
429967,0.9962708,1
241854,0.99970406,1
96253,0.99977165,1
95874,0.9995882,1
59211,0.99985373,1
393561,0.9999287,1
339210,0.9991271,1
453715,0.9999021,1
172387,0.99997056,1
153920,0.99985194,1
99065,0.9998411,1
184379,0.9998429,1
487556,0.99977833,1
4118,0.9999175,1
281453,0.9998914,1
192926,0.9999002,1
18490,0.9992113,1
289488,0.99984777,1
400917,0.9999124,1
105180,0.99984217,1
399742,0.9999591,1
231020,0.99694794,1
194637,0.998928,1
445046,0.9997547,1
98813,0.9999496,1
475233,0.99989414,1
124889,0.99987817,1
341504,0.99997306,1
393807,0.99989355,1
204880,0.9999349,1
239872,0.9999708,1
412716,0.9999387,1
338307,0.99997413,1
117646,0.9999708,1
135817,0.99897635,1
177525,0.9998945,1
361098,0.9997162,1
226280,0.9981792,1
25007,0.9997024,1
473861,0.99932075,1
284312,0.9999629,1
499426,0.99992347,1
97891,0.9996345,1
288450,0.999406,1
348820,0.999889,1
167634,0.9976653,1
124588,0.99960405,1
147058,0.9996524,1
237195,0.9998529,1
274961,0.99963737,1
92701,0.9998461,1
333903,0.9764142,1
166616,0.99989986,1
173101,0.99956256,1
370062,0.99986243,1
402182,0.99994695,1
108662,0.9996439,1
99575,0.9999516,1
429633,0.9997491,1
243125,0.9999585,1
75058,0.99984586,1
164574,0.99983895,1
67114,0.99992096,1
481383,0.9997867,1
407453,0.99984634,1
22099,0.99992,1
373803,0.9998654,1
161183,0.9998776,1
416517,0.9999324,1
402349,0.9994336,1
88750,0.9998621,1
62502,0.99996495,1
357099,0.9996165,1
106589,0.9999287,1
427057,0.98785806,1
297819,0.9996,1
403903,0.9999614,1
46661,0.99976844,1
68192,0.9991652,1
253281,0.9999651,1
124592,0.9999484,1
77339,0.9991553,1
259194,0.99965835,1
100514,0.9999368,1
250691,0.9999566,1
34029,0.99993455,1
428921,0.999915,1
103266,0.99993956,1
387122,0.99902964,1
472299,0.9997615,1
105290,0.9999646,1
391614,0.9998796,1
488496,0.9999598,1
273440,0.9989359,1
496761,0.99989057,1
273926,0.9999726,1
270820,0.9998629,1
4921,0.99994075,1
79595,0.99993336,1
397889,0.9999238,1
312833,0.99992967,1
455395,0.9999372,1
477202,0.9998017,1
110062,0.9997042,1
36425,0.9998741,1
476100,0.99997485,1
465866,0.95871043,1
146579,0.9999676,1
343098,0.9984291,1
360544,0.9999068,1
109275,0.9982241,1
207871,0.99991286,1
177149,0.9997794,1
267907,0.99194264,1
411510,0.9999238,1
380906,0.99982613,1
305087,0.9999621,1
401037,0.9999666,1
171783,0.97184336,1
318152,0.99981767,1
139288,0.99994004,1
209458,0.9998253,1
192879,0.99964905,1
420005,0.9993173,1
60893,0.9999757,1
352281,0.9999368,1
146758,0.9999516,1
51386,0.9998592,1
19336,0.9999602,1
295064,0.999884,1
209120,0.9993932,1
314725,0.9999021,1
10084,0.9991725,1
323624,0.9999472,1
253770,0.9999174,1
296204,0.99997365,1
370977,0.99954164,1
386424,0.999511,1
387221,0.9997334,1
257930,0.99984765,1
192458,0.9997634,1
45106,0.99987483,1
271121,0.99953556,1
473543,0.9998621,1
359932,0.97259563,1
2731,0.99995697,1
134238,0.9999181,1
431088,0.9998529,1
312325,0.9999585,1
94084,0.9994222,1
325710,0.9997769,1
255464,0.9997316,1
256220,0.9998677,1
467324,0.99977356,1
439265,0.99997187,1
462309,0.9998747,1
265220,0.99989355,1
74659,0.99992514,1
315695,0.99994504,1
284540,0.99935275,1
305283,0.9999238,1
313730,0.9998845,1
84745,0.9999155,1
191441,0.9999715,1
760,0.9997557,1
449546,0.9999449,1
558,0.9999614,1
187634,0.99993694,1
198336,0.99982786,1
70793,0.9999578,1
387835,0.9996222,1
228308,0.99987626,1
390759,0.99969506,1
350107,0.99957854,1
258617,0.9998816,1
258402,0.9998714,1
211093,0.99933225,1
428093,0.9999738,1
223486,0.9998004,1
315830,0.9998275,1
478548,0.99965394,1
394647,0.99997115,1
137,0.99882215,1
167463,0.9999758,1
101250,0.99991024,1
173687,0.99990416,1
216959,0.99954176,1
2536,0.99972683,1
181942,0.9999409,1
287707,0.99997187,1
215938,0.99994314,1
125452,0.9997695,1
156481,0.9999752,1
117217,0.9999491,1
287868,0.9999702,1
291533,0.99965954,1
43782,0.9997359,1
441472,0.99974185,1
18646,0.9999317,1
24508,0.99997735,1
419860,0.9999429,1
448298,0.9994789,1
59699,0.9999746,1
345288,0.9996093,1
313539,0.9998901,1
118549,0.9998343,1
48622,0.99898654,1
69499,0.99968505,1
401022,0.9992237,1
241905,0.99932957,1
88374,0.9992786,1
72671,0.99988186,1
361870,0.99987113,1
194059,0.99996316,1
251311,0.9989197,1
165251,0.9999701,1
343728,0.99996793,1
79506,0.9998932,1
70439,0.9993436,1
299958,0.99989676,1
297237,0.99988437,1
229257,0.99963593,1
159100,0.99953914,1
370366,0.99997425,1
214973,0.99983513,1
238533,0.99990225,1
350639,0.99995637,1
126835,0.9998826,1
162323,0.9998431,1
351532,0.9998727,1
370265,0.9998733,1
121733,0.99992406,1
164539,0.9984028,1
340301,0.99994755,1
145275,0.99884194,1
350950,0.9999243,1
86690,0.9999529,1
145947,0.99985635,1
305024,0.99928385,1
398039,0.9997713,1
217955,0.99990785,1
115749,0.9997118,1
346099,0.9720819,1
107225,0.99946326,1
127511,0.99986637,1
400724,0.9999548,1
208850,0.99980754,1
488662,0.99980277,1
494740,0.9999474,1
318192,0.9999101,1
181405,0.9999387,1
461203,0.9998869,1
77031,0.99934644,1
477351,0.99993885,1
14806,0.99994826,1
207462,0.99977773,1
128496,0.9987136,1
348986,0.9999722,1
221041,0.9997335,1
302562,0.9999101,1
325198,0.999944,1
343705,0.9985977,1
250018,0.99997747,1
177627,0.9999658,1
87262,0.99977714,1
313360,0.9998777,1
64803,0.9999101,1
194853,0.99996996,1
50547,0.99967897,1
200978,0.9999244,1
90151,0.99996996,1
381785,0.9999746,1
315612,0.9993648,1
335736,0.9998387,1
230128,0.99992776,1
189455,0.9999722,1
130529,0.9999411,1
219984,0.99969184,1
406138,0.9998795,1
280408,0.9929115,1
149206,0.99992394,1
25988,0.9999318,1
167211,0.9999697,1
417690,0.9996592,1
255121,0.9997727,1
387498,0.999666,1
55832,0.999848,1
22714,0.9999722,1
245390,0.9999056,1
444049,0.99991596,1
283987,0.99861383,1
48062,0.9999236,1
127577,0.9994929,1
67065,0.99997425,1
196521,0.9999714,1
269175,0.9993863,1
429111,0.99995565,1
165631,0.999881,1
408659,0.9998896,1
199166,0.99971884,1
249679,0.99988186,1
269494,0.99991465,1
486901,0.99979895,1
257509,0.9998704,1
347470,0.99969745,1
376732,0.999967,1
127906,0.99980134,1
371395,0.99997175,1
482751,0.9998554,1
259338,0.9999622,1
135328,0.99994254,1
141614,0.9998342,1
344429,0.99986935,1
10935,0.99986315,1
55966,0.99997854,1
14786,0.9998254,1
428160,0.99989736,1
154062,0.9997315,1
260894,0.99985397,1
198952,0.9991844,1
158866,0.99476105,1
402535,0.9999224,1
251923,0.9999367,1
365330,0.9997907,1
22487,0.9996419,1
371642,0.9998876,1
306351,0.9998568,1
95984,0.99990547,1
220042,0.9997056,1
337186,0.99982387,1
316639,0.99996865,1
483105,0.9998883,1
330237,0.9996978,1
89560,0.99970657,1
354588,0.99993324,1
169197,0.99981683,1
63703,0.9988764,1
342515,0.9781818,1
404093,0.99993765,1
482107,0.9999002,1
130924,0.9999771,1
118398,0.9998037,1
381056,0.99975437,1
231410,0.9999018,1
214103,0.99992967,1
138516,0.99803704,1
273785,0.99798465,1
344360,0.9999722,1
259476,0.9998653,1
465540,0.99993014,1
359796,0.9968701,1
412184,0.9999472,1
66798,0.99991417,1
398658,0.99991333,1
364555,0.999845,1
330109,0.99954826,1
272066,0.99891055,1
14767,0.9995684,1
122471,0.9999205,1
104523,0.9999194,1
85612,0.99994254,1
216672,0.9999294,1
204702,0.999964,1
149867,0.9999598,1
238623,0.998139,1
429029,0.9999628,1
74103,0.99989676,1
233704,0.9997042,1
495029,0.99993074,1
275453,0.99991965,1
185691,0.99990034,1
469467,0.9999324,1
175541,0.9999509,1
480635,0.9994825,1
247606,0.9999291,1
468849,0.999054,1
317174,0.9998635,1
264129,0.9998179,1
2732,0.9998827,1
247267,0.97476166,1
249142,0.99985874,1
195730,0.999861,1
258104,0.9999671,1
336391,0.9998084,1
153813,0.9999716,1
179398,0.99991655,1
76676,0.99996734,1
116089,0.9997013,1
450395,0.9986358,1
401018,0.9999355,1
492587,0.9999515,1
499044,0.999974,1
368402,0.999808,1
166721,0.99987066,1
150122,0.99956924,1
97022,0.99977595,1
105598,0.9998847,1
243943,0.96157455,1
332301,0.9999503,1
345041,0.9987496,1
8147,0.9972631,1
379494,0.9999716,1
131269,0.99996686,1
305224,0.9996824,1
407587,0.9999523,1
176134,0.99989414,1
146724,0.9999722,1
252819,0.9993856,1
219209,0.9998336,1
435202,0.9997645,1
171716,0.9999038,1
120780,0.9998565,1
135030,0.9989109,1
159412,0.99965715,1
161208,0.9998741,1
386441,0.999974,1
223399,0.9997551,1
284228,0.99997544,1
425521,0.99985886,1
20749,0.9997955,1
227746,0.99972636,1
329639,0.9675363,1
143598,0.9991628,1
280954,0.99928254,1
273607,0.99990916,1
342903,0.9999416,1
183967,0.99997437,1
108562,0.9999007,1
421776,0.9999436,1
55010,0.99972266,1
319147,0.99976474,1
473286,0.99989533,1
11763,0.9999167,1
145641,0.999913,1
438303,0.99993026,1
460252,0.9999566,1
261909,0.99982435,1
364404,0.99997544,1
132458,0.99971384,1
88400,0.99974054,1
293464,0.998774,1
243973,0.99895537,1
129279,0.9999397,1
350570,0.999765,1
123011,0.9998863,1
409573,0.99993336,1
189281,0.9999578,1
84561,0.99991703,1
136007,0.99977034,1
410912,0.99969816,1
199586,0.9998609,1
83210,0.99972826,1
179311,0.9999602,1
270333,0.9997873,1
83685,0.9998802,1
454570,0.9999732,1
92688,0.99951565,1
490216,0.99839824,1
56230,0.9999343,1
245900,0.9999622,1
14163,0.99991167,1
333588,0.9996271,1
119660,0.9996958,1
393766,0.9999585,1
53483,0.9995122,1
167919,0.9996439,1
12229,0.99990654,1
287625,0.9998529,1
190132,0.99961084,1
167951,0.98843515,1
253045,0.9999783,1
334497,0.99480176,1
52769,0.9999757,1
238323,0.9999553,1
87164,0.9999404,1
493843,0.9999428,1
467387,0.9998714,1
126745,0.9995215,1
448996,0.99993753,1
405251,0.9999273,1
44832,0.99988866,1
90612,0.9999293,1
69203,0.9988986,1
222888,0.9999201,1
414463,0.9999708,1
442392,0.9997502,1
372752,0.9999083,1
155078,0.99992406,1
156440,0.99990845,1
441746,0.9999386,1
146570,0.9997739,1
430694,0.9999163,1
183311,0.99989307,1
226350,0.9995035,1
55499,0.9999614,1
448929,0.99951863,1
357513,0.9998134,1
221899,0.99993587,1
489423,0.9999403,1
246350,0.99990535,1
484254,0.999881,1
79754,0.99992657,1
426322,0.9979139,1
103286,0.9999255,1
258446,0.9991373,1
285397,0.9999199,1
467644,0.99961567,1
161586,0.999866,1
189736,0.99749136,1
47111,0.99990654,1
193429,0.9998636,1
279882,0.99996746,1
190704,0.9998926,1
436823,0.9999014,1
10522,0.9998503,1
270246,0.9999423,1
240546,0.99994445,1
418165,0.99981326,1
248879,0.99958736,1
75023,0.99960095,1
205499,0.9997681,1
210497,0.99990356,1
28046,0.99885905,1
245059,0.9970674,1
273798,0.99939096,1
132858,0.99992895,1
134837,0.99963176,1
216530,0.9998932,1
98779,0.99987113,1
269495,0.9999784,1
115176,0.9999565,1
229572,0.9999496,1
165728,0.9999757,1
199526,0.9999052,1
470307,0.9991265,1
478397,0.9999336,1
307037,0.9997458,1
451124,0.97825545,1
38733,0.99985516,1
97931,0.9998696,1
379374,0.9996908,1
205815,0.9994754,1
73625,0.9999509,1
392911,0.9994684,1
309579,0.9998147,1
317882,0.99983716,1
442834,0.99995124,1
97862,0.9982437,1
386795,0.99994254,1
285778,0.9999629,1
332696,0.99994016,1
94121,0.99984074,1
382392,0.9996792,1
330500,0.9981077,1
138626,0.9999355,1
484257,0.9998878,1
148524,0.99997234,1
131332,0.9992011,1
390387,0.9999082,1
5495,0.99992716,1
207725,0.99995613,1
392940,0.9999715,1
173778,0.99991965,1
484395,0.9998301,1
76551,0.9999366,1
304021,0.99997485,1
172962,0.9995964,1
201361,0.9999502,1
369371,0.9748278,1
229309,0.9996427,1
415332,0.99293995,1
22063,0.99968195,1
363099,0.94353604,1
259739,0.99997425,1
473552,0.99966097,1
160307,0.9999167,1
71254,0.99955446,1
295271,0.99982554,1
408474,0.99994755,1
